time_sec,sat_id,name,x_km,y_km,altitude_km,beam_idx,target_cell_id
34.0,4,Kuiper-K3-552,-31.9400,341.4030,630.0,2,8
34.0,4,Kuiper-K3-552,-31.9400,341.4030,630.0,3,11
34.0,4,Kuiper-K3-552,-31.9400,341.4030,630.0,4,110
34.0,4,Kuiper-K3-552,-31.9400,341.4030,630.0,5,113
34.0,4,Kuiper-K3-552,-31.9400,341.4030,630.0,6,116
34.0,4,Kuiper-K3-552,-31.9400,341.4030,630.0,7,119
36.0,1,Starlink-1247,44.0400,259.2020,550.0,0,15
36.0,1,Starlink-1247,44.0400,259.2020,550.0,1,18
36.0,1,Starlink-1247,44.0400,259.2020,550.0,2,21
36.0,1,Starlink-1247,44.0400,259.2020,550.0,3,35
36.0,2,OneWeb-A4-12,300.0000,-26.1600,1200.0,0,50
36.0,2,OneWeb-A4-12,300.0000,-26.1600,1200.0,1,74
36.0,3,Telesat-LS7,174.7686,174.7686,1015.0,0,72
36.0,3,Telesat-LS7,174.7686,174.7686,1015.0,1,75
36.0,3,Telesat-LS7,174.7686,174.7686,1015.0,2,78
36.0,3,Telesat-LS7,174.7686,174.7686,1015.0,3,96
36.0,3,Telesat-LS7,174.7686,174.7686,1015.0,4,99
36.0,3,Telesat-LS7,174.7686,174.7686,1015.0,5,102
36.0,4,Kuiper-K3-552,-47.1600,340.6420,630.0,0,1
36.0,4,Kuiper-K3-552,-47.1600,340.6420,630.0,1,4
36.0,4,Kuiper-K3-552,-47.1600,340.6420,630.0,2,7
36.0,4,Kuiper-K3-552,-47.1600,340.6420,630.0,3,10
36.0,4,Kuiper-K3-552,-47.1600,340.6420,630.0,4,109
36.0,4,Kuiper-K3-552,-47.1600,340.6420,630.0,5,112
36.0,4,Kuiper-K3-552,-47.1600,340.6420,630.0,6,115
36.0,4,Kuiper-K3-552,-47.1600,340.6420,630.0,7,118
38.0,1,Starlink-1247,59.2200,259.9610,550.0,0,15
38.0,1,Starlink-1247,59.2200,259.9610,550.0,1,18
38.0,1,Starlink-1247,59.2200,259.9610,550.0,2,21
38.0,1,Starlink-1247,59.2200,259.9610,550.0,3,35
38.0,2,OneWeb-A4-12,300.0000,-11.8800,1200.0,0,50
38.0,2,OneWeb-A4-12,300.0000,-11.8800,1200.0,1,74
38.0,3,Telesat-LS7,185.1631,185.1631,1015.0,0,72
38.0,3,Telesat-LS7,185.1631,185.1631,1015.0,1,75
38.0,3,Telesat-LS7,185.1631,185.1631,1015.0,2,78
38.0,3,Telesat-LS7,185.1631,185.1631,1015.0,3,96
38.0,3,Telesat-LS7,185.1631,185.1631,1015.0,4,99
38.0,3,Telesat-LS7,185.1631,185.1631,1015.0,5,102
38.0,4,Kuiper-K3-552,-62.3800,339.8810,630.0,0,1
38.0,4,Kuiper-K3-552,-62.3800,339.8810,630.0,1,4
38.0,4,Kuiper-K3-552,-62.3800,339.8810,630.0,2,7
38.0,4,Kuiper-K3-552,-62.3800,339.8810,630.0,3,10
38.0,4,Kuiper-K3-552,-62.3800,339.8810,630.0,4,109
38.0,4,Kuiper-K3-552,-62.3800,339.8810,630.0,5,112
38.0,4,Kuiper-K3-552,-62.3800,339.8810,630.0,6,115
38.0,4,Kuiper-K3-552,-62.3800,339.8810,630.0,7,118
40.0,1,Starlink-1247,74.4000,260.7200,550.0,0,15
40.0,1,Starlink-1247,74.4000,260.7200,550.0,1,18
40.0,1,Starlink-1247,74.4000,260.7200,550.0,2,21
40.0,1,Starlink-1247,74.4000,260.7200,550.0,3,35
40.0,2,OneWeb-A4-12,300.0000,2.4000,1200.0,0,51
40.0,2,OneWeb-A4-12,300.0000,2.4000,1200.0,1,75
40.0,3,Telesat-LS7,195.5576,195.5576,1015.0,0,60
40.0,3,Telesat-LS7,195.5576,195.5576,1015.0,1,63
40.0,3,Telesat-LS7,195.5576,195.5576,1015.0,2,66
40.0,3,Telesat-LS7,195.5576,195.5576,1015.0,3,84
40.0,3,Telesat-LS7,195.5576,195.5576,1015.0,4,87
40.0,3,Telesat-LS7,195.5576,195.5576,1015.0,5,90
40.0,4,Kuiper-K3-552,-77.6000,339.1200,630.0,0,0
40.0,4,Kuiper-K3-552,-77.6000,339.1200,630.0,1,3
40.0,4,Kuiper-K3-552,-77.6000,339.1200,630.0,2,6
40.0,4,Kuiper-K3-552,-77.6000,339.1200,630.0,3,9
40.0,4,Kuiper-K3-552,-77.6000,339.1200,630.0,4,108
40.0,4,Kuiper-K3-552,-77.6000,339.1200,630.0,5,111
40.0,4,Kuiper-K3-552,-77.6000,339.1200,630.0,6,114
40.0,4,Kuiper-K3-552,-77.6000,339.1200,630.0,7,117
42.0,1,Starlink-1247,89.5800,261.4790,550.0,0,27
42.0,1,Starlink-1247,89.5800,261.4790,550.0,1,30
42.0,1,Starlink-1247,89.5800,261.4790,550.0,2,33
42.0,1,Starlink-1247,89.5800,261.4790,550.0,3,34
42.0,2,OneWeb-A4-12,300.0000,16.6800,1200.0,0,51
42.0,2,OneWeb-A4-12,300.0000,16.6800,1200.0,1,75
42.0,3,Telesat-LS7,205.9520,205.9520,1015.0,0,60
42.0,3,Telesat-LS7,205.9520,205.9520,1015.0,1,63
42.0,3,Telesat-LS7,205.9520,205.9520,1015.0,2,66
42.0,3,Telesat-LS7,205.9520,205.9520,1015.0,3,84
42.0,3,Telesat-LS7,205.9520,205.9520,1015.0,4,87
42.0,3,Telesat-LS7,205.9520,205.9520,1015.0,5,90
42.0,4,Kuiper-K3-552,-92.8200,338.3590,630.0,0,0
42.0,4,Kuiper-K3-552,-92.8200,338.3590,630.0,1,3
42.0,4,Kuiper-K3-552,-92.8200,338.3590,630.0,2,6
42.0,4,Kuiper-K3-552,-92.8200,338.3590,630.0,3,9
42.0,4,Kuiper-K3-552,-92.8200,338.3590,630.0,4,108
42.0,4,Kuiper-K3-552,-92.8200,338.3590,630.0,5,111
42.0,4,Kuiper-K3-552,-92.8200,338.3590,630.0,6,114
42.0,4,Kuiper-K3-552,-92.8200,338.3590,630.0,7,117
44.0,1,Starlink-1247,104.7600,262.2380,550.0,0,27
44.0,1,Starlink-1247,104.7600,262.2380,550.0,1,30
44.0,1,Starlink-1247,104.7600,262.2380,550.0,2,33
44.0,1,Starlink-1247,104.7600,262.2380,550.0,3,34
44.0,2,OneWeb-A4-12,300.0000,30.9600,1200.0,0,51
44.0,2,OneWeb-A4-12,300.0000,30.9600,1200.0,1,75
44.0,3,Telesat-LS7,216.3465,216.3465,1015.0,0,60
44.0,3,Telesat-LS7,216.3465,216.3465,1015.0,1,63
44.0,3,Telesat-LS7,216.3465,216.3465,1015.0,2,66
44.0,3,Telesat-LS7,216.3465,216.3465,1015.0,3,84
44.0,3,Telesat-LS7,216.3465,216.3465,1015.0,4,87
44.0,3,Telesat-LS7,216.3465,216.3465,1015.0,5,90
44.0,4,Kuiper-K3-552,-108.0400,337.5980,630.0,0,1
44.0,4,Kuiper-K3-552,-108.0400,337.5980,630.0,1,4
44.0,4,Kuiper-K3-552,-108.0400,337.5980,630.0,2,7
44.0,4,Kuiper-K3-552,-108.0400,337.5980,630.0,3,10
44.0,4,Kuiper-K3-552,-108.0400,337.5980,630.0,4,109
44.0,4,Kuiper-K3-552,-108.0400,337.5980,630.0,5,112
44.0,4,Kuiper-K3-552,-108.0400,337.5980,630.0,6,115
44.0,4,Kuiper-K3-552,-108.0400,337.5980,630.0,7,118
46.0,1,Starlink-1247,119.9400,262.9970,550.0,0,27
46.0,1,Starlink-1247,119.9400,262.9970,550.0,1,30
46.0,1,Starlink-1247,119.9400,262.9970,550.0,2,33
46.0,1,Starlink-1247,119.9400,262.9970,550.0,3,34
46.0,2,OneWeb-A4-12,300.0000,45.2400,1200.0,0,51
46.0,2,OneWeb-A4-12,300.0000,45.2400,1200.0,1,75
46.0,3,Telesat-LS7,226.7410,226.7410,1015.0,0,61
46.0,3,Telesat-LS7,226.7410,226.7410,1015.0,1,64
46.0,3,Telesat-LS7,226.7410,226.7410,1015.0,2,67
46.0,3,Telesat-LS7,226.7410,226.7410,1015.0,3,85
46.0,3,Telesat-LS7,226.7410,226.7410,1015.0,4,88
46.0,3,Telesat-LS7,226.7410,226.7410,1015.0,5,91
46.0,4,Kuiper-K3-552,-123.2600,336.8370,630.0,0,1
46.0,4,Kuiper-K3-552,-123.2600,336.8370,630.0,1,4
46.0,4,Kuiper-K3-552,-123.2600,336.8370,630.0,2,7
46.0,4,Kuiper-K3-552,-123.2600,336.8370,630.0,3,10
46.0,4,Kuiper-K3-552,-123.2600,336.8370,630.0,4,109
46.0,4,Kuiper-K3-552,-123.2600,336.8370,630.0,5,112
46.0,4,Kuiper-K3-552,-123.2600,336.8370,630.0,6,115
46.0,4,Kuiper-K3-552,-123.2600,336.8370,630.0,7,118
48.0,1,Starlink-1247,135.1200,263.7560,550.0,0,26
48.0,1,Starlink-1247,135.1200,263.7560,550.0,1,29
48.0,1,Starlink-1247,135.1200,263.7560,550.0,2,32
48.0,1,Starlink-1247,135.1200,263.7560,550.0,3,22
48.0,2,OneWeb-A4-12,300.0000,59.5200,1200.0,0,52
48.0,2,OneWeb-A4-12,300.0000,59.5200,1200.0,1,76
48.0,3,Telesat-LS7,237.1355,237.1355,1015.0,0,61
48.0,3,Telesat-LS7,237.1355,237.1355,1015.0,1,64
48.0,3,Telesat-LS7,237.1355,237.1355,1015.0,2,67
48.0,3,Telesat-LS7,237.1355,237.1355,1015.0,3,85
48.0,3,Telesat-LS7,237.1355,237.1355,1015.0,4,88
48.0,3,Telesat-LS7,237.1355,237.1355,1015.0,5,91
48.0,4,Kuiper-K3-552,-138.4800,336.0760,630.0,0,2
48.0,4,Kuiper-K3-552,-138.4800,336.0760,630.0,1,5
48.0,4,Kuiper-K3-552,-138.4800,336.0760,630.0,2,8
48.0,4,Kuiper-K3-552,-138.4800,336.0760,630.0,3,11
48.0,4,Kuiper-K3-552,-138.4800,336.0760,630.0,4,110
48.0,4,Kuiper-K3-552,-138.4800,336.0760,630.0,5,113
48.0,4,Kuiper-K3-552,-138.4800,336.0760,630.0,6,116
48.0,4,Kuiper-K3-552,-138.4800,336.0760,630.0,7,119
50.0,1,Starlink-1247,150.3000,264.5150,550.0,0,26
50.0,1,Starlink-1247,150.3000,264.5150,550.0,1,29
50.0,1,Starlink-1247,150.3000,264.5150,550.0,2,32
50.0,1,Starlink-1247,150.3000,264.5150,550.0,3,22
50.0,2,OneWeb-A4-12,300.0000,73.8000,1200.0,0,52
50.0,2,OneWeb-A4-12,300.0000,73.8000,1200.0,1,76
50.0,3,Telesat-LS7,247.5299,247.5299,1015.0,0,73
50.0,3,Telesat-LS7,247.5299,247.5299,1015.0,1,76
50.0,3,Telesat-LS7,247.5299,247.5299,1015.0,2,79
50.0,3,Telesat-LS7,247.5299,247.5299,1015.0,3,97
50.0,3,Telesat-LS7,247.5299,247.5299,1015.0,4,100
50.0,3,Telesat-LS7,247.5299,247.5299,1015.0,5,103
50.0,4,Kuiper-K3-552,-153.7000,335.3150,630.0,0,2
50.0,4,Kuiper-K3-552,-153.7000,335.3150,630.0,1,5
50.0,4,Kuiper-K3-552,-153.7000,335.3150,630.0,2,8
50.0,4,Kuiper-K3-552,-153.7000,335.3150,630.0,3,11
50.0,4,Kuiper-K3-552,-153.7000,335.3150,630.0,4,110
50.0,4,Kuiper-K3-552,-153.7000,335.3150,630.0,5,113
50.0,4,Kuiper-K3-552,-153.7000,335.3150,630.0,6,116
50.0,4,Kuiper-K3-552,-153.7000,335.3150,630.0,7,119
52.0,1,Starlink-1247,165.4800,265.2740,550.0,0,26
52.0,1,Starlink-1247,165.4800,265.2740,550.0,1,29
52.0,1,Starlink-1247,165.4800,265.2740,550.0,2,32
52.0,1,Starlink-1247,165.4800,265.2740,550.0,3,22
52.0,2,OneWeb-A4-12,300.0000,88.0800,1200.0,0,52
52.0,2,OneWeb-A4-12,300.0000,88.0800,1200.0,1,76
52.0,3,Telesat-LS7,257.9244,257.9244,1015.0,0,73
52.0,3,Telesat-LS7,257.9244,257.9244,1015.0,1,76
52.0,3,Telesat-LS7,257.9244,257.9244,1015.0,2,79
52.0,3,Telesat-LS7,257.9244,257.9244,1015.0,3,97
52.0,3,Telesat-LS7,257.9244,257.9244,1015.0,4,100
52.0,3,Telesat-LS7,257.9244,257.9244,1015.0,5,103
52.0,4,Kuiper-K3-552,-168.9200,334.5540,630.0,0,1
52.0,4,Kuiper-K3-552,-168.9200,334.5540,630.0,1,4
52.0,4,Kuiper-K3-552,-168.9200,334.5540,630.0,2,7
52.0,4,Kuiper-K3-552,-168.9200,334.5540,630.0,3,10
52.0,4,Kuiper-K3-552,-168.9200,334.5540,630.0,4,109
52.0,4,Kuiper-K3-552,-168.9200,334.5540,630.0,5,112
52.0,4,Kuiper-K3-552,-168.9200,334.5540,630.0,6,115
52.0,4,Kuiper-K3-552,-168.9200,334.5540,630.0,7,118
54.0,1,Starlink-1247,180.6600,266.0330,550.0,0,25
54.0,1,Starlink-1247,180.6600,266.0330,550.0,1,28
54.0,1,Starlink-1247,180.6600,266.0330,550.0,2,31
54.0,1,Starlink-1247,180.6600,266.0330,550.0,3,23
54.0,2,OneWeb-A4-12,300.0000,102.3600,1200.0,0,52
54.0,2,OneWeb-A4-12,300.0000,102.3600,1200.0,1,76
54.0,3,Telesat-LS7,268.3189,268.3189,1015.0,0,73
54.0,3,Telesat-LS7,268.3189,268.3189,1015.0,1,76
54.0,3,Telesat-LS7,268.3189,268.3189,1015.0,2,79
54.0,3,Telesat-LS7,268.3189,268.3189,1015.0,3,97
54.0,3,Telesat-LS7,268.3189,268.3189,1015.0,4,100
54.0,3,Telesat-LS7,268.3189,268.3189,1015.0,5,103
54.0,4,Kuiper-K3-552,-184.1400,333.7930,630.0,0,1
54.0,4,Kuiper-K3-552,-184.1400,333.7930,630.0,1,4
54.0,4,Kuiper-K3-552,-184.1400,333.7930,630.0,2,7
54.0,4,Kuiper-K3-552,-184.1400,333.7930,630.0,3,10
54.0,4,Kuiper-K3-552,-184.1400,333.7930,630.0,4,109
54.0,4,Kuiper-K3-552,-184.1400,333.7930,630.0,5,112
54.0,4,Kuiper-K3-552,-184.1400,333.7930,630.0,6,115
54.0,4,Kuiper-K3-552,-184.1400,333.7930,630.0,7,118
56.0,1,Starlink-1247,195.8400,266.7920,550.0,0,25
56.0,1,Starlink-1247,195.8400,266.7920,550.0,1,28
56.0,1,Starlink-1247,195.8400,266.7920,550.0,2,31
56.0,1,Starlink-1247,195.8400,266.7920,550.0,3,23
56.0,2,OneWeb-A4-12,300.0000,116.6400,1200.0,0,51
56.0,2,OneWeb-A4-12,300.0000,116.6400,1200.0,1,75
56.0,3,Telesat-LS7,278.7133,278.7133,1015.0,0,72
56.0,3,Telesat-LS7,278.7133,278.7133,1015.0,1,75
56.0,3,Telesat-LS7,278.7133,278.7133,1015.0,2,78
56.0,3,Telesat-LS7,278.7133,278.7133,1015.0,3,96
56.0,3,Telesat-LS7,278.7133,278.7133,1015.0,4,99
56.0,3,Telesat-LS7,278.7133,278.7133,1015.0,5,102
56.0,4,Kuiper-K3-552,-199.3600,333.0320,630.0,0,0
56.0,4,Kuiper-K3-552,-199.3600,333.0320,630.0,1,3
56.0,4,Kuiper-K3-552,-199.3600,333.0320,630.0,2,6
56.0,4,Kuiper-K3-552,-199.3600,333.0320,630.0,3,9
56.0,4,Kuiper-K3-552,-199.3600,333.0320,630.0,4,108
56.0,4,Kuiper-K3-552,-199.3600,333.0320,630.0,5,111
56.0,4,Kuiper-K3-552,-199.3600,333.0320,630.0,6,114
56.0,4,Kuiper-K3-552,-199.3600,333.0320,630.0,7,117
58.0,1,Starlink-1247,211.0200,267.5510,550.0,0,25
58.0,1,Starlink-1247,211.0200,267.5510,550.0,1,28
58.0,1,Starlink-1247,211.0200,267.5510,550.0,2,31
58.0,1,Starlink-1247,211.0200,267.5510,550.0,3,23
58.0,2,OneWeb-A4-12,300.0000,130.9200,1200.0,0,51
58.0,2,OneWeb-A4-12,300.0000,130.9200,1200.0,1,75
58.0,3,Telesat-LS7,289.1078,289.1078,1015.0,0,72
58.0,3,Telesat-LS7,289.1078,289.1078,1015.0,1,75
58.0,3,Telesat-LS7,289.1078,289.1078,1015.0,2,78
58.0,3,Telesat-LS7,289.1078,289.1078,1015.0,3,96
58.0,3,Telesat-LS7,289.1078,289.1078,1015.0,4,99
58.0,3,Telesat-LS7,289.1078,289.1078,1015.0,5,102
58.0,4,Kuiper-K3-552,-214.5800,332.2710,630.0,0,0
58.0,4,Kuiper-K3-552,-214.5800,332.2710,630.0,1,3
58.0,4,Kuiper-K3-552,-214.5800,332.2710,630.0,2,6
58.0,4,Kuiper-K3-552,-214.5800,332.2710,630.0,3,9
58.0,4,Kuiper-K3-552,-214.5800,332.2710,630.0,4,108
58.0,4,Kuiper-K3-552,-214.5800,332.2710,630.0,5,111
58.0,4,Kuiper-K3-552,-214.5800,332.2710,630.0,6,114
58.0,4,Kuiper-K3-552,-214.5800,332.2710,630.0,7,117
60.0,1,Starlink-1247,226.2000,268.3100,550.0,0,13
60.0,1,Starlink-1247,226.2000,268.3100,550.0,1,16
60.0,1,Starlink-1247,226.2000,268.3100,550.0,2,19
60.0,1,Starlink-1247,226.2000,268.3100,550.0,3,35
60.0,2,OneWeb-A4-12,300.0000,145.2000,1200.0,0,51
60.0,2,OneWeb-A4-12,300.0000,145.2000,1200.0,1,75
60.0,3,Telesat-LS7,299.5023,299.5023,1015.0,0,60
60.0,3,Telesat-LS7,299.5023,299.5023,1015.0,1,63
60.0,3,Telesat-LS7,299.5023,299.5023,1015.0,2,66
60.0,3,Telesat-LS7,299.5023,299.5023,1015.0,3,84
60.0,3,Telesat-LS7,299.5023,299.5023,1015.0,4,87
60.0,3,Telesat-LS7,299.5023,299.5023,1015.0,5,90
60.0,4,Kuiper-K3-552,-229.8000,331.5100,630.0,0,1
60.0,4,Kuiper-K3-552,-229.8000,331.5100,630.0,1,4
60.0,4,Kuiper-K3-552,-229.8000,331.5100,630.0,2,7
60.0,4,Kuiper-K3-552,-229.8000,331.5100,630.0,3,10
60.0,4,Kuiper-K3-552,-229.8000,331.5100,630.0,4,109
60.0,4,Kuiper-K3-552,-229.8000,331.5100,630.0,5,112
60.0,4,Kuiper-K3-552,-229.8000,331.5100,630.0,6,115
60.0,4,Kuiper-K3-552,-229.8000,331.5100,630.0,7,118
62.0,1,Starlink-1247,241.3800,269.0690,550.0,0,13
62.0,1,Starlink-1247,241.3800,269.0690,550.0,1,16
62.0,1,Starlink-1247,241.3800,269.0690,550.0,2,19
62.0,1,Starlink-1247,241.3800,269.0690,550.0,3,35
62.0,2,OneWeb-A4-12,300.0000,159.4800,1200.0,0,51
62.0,2,OneWeb-A4-12,300.0000,159.4800,1200.0,1,75
62.0,3,Telesat-LS7,309.8967,309.8967,1015.0,0,60
62.0,3,Telesat-LS7,309.8967,309.8967,1015.0,1,63
62.0,3,Telesat-LS7,309.8967,309.8967,1015.0,2,66
62.0,3,Telesat-LS7,309.8967,309.8967,1015.0,3,84
62.0,3,Telesat-LS7,309.8967,309.8967,1015.0,4,87
62.0,3,Telesat-LS7,309.8967,309.8967,1015.0,5,90
62.0,4,Kuiper-K3-552,-245.0200,330.7490,630.0,0,1
62.0,4,Kuiper-K3-552,-245.0200,330.7490,630.0,1,4
62.0,4,Kuiper-K3-552,-245.0200,330.7490,630.0,2,7
62.0,4,Kuiper-K3-552,-245.0200,330.7490,630.0,3,10
62.0,4,Kuiper-K3-552,-245.0200,330.7490,630.0,4,109
62.0,4,Kuiper-K3-552,-245.0200,330.7490,630.0,5,112
62.0,4,Kuiper-K3-552,-245.0200,330.7490,630.0,6,115
62.0,4,Kuiper-K3-552,-245.0200,330.7490,630.0,7,118
64.0,1,Starlink-1247,256.5600,269.8280,550.0,0,13
64.0,1,Starlink-1247,256.5600,269.8280,550.0,1,16
64.0,1,Starlink-1247,256.5600,269.8280,550.0,2,19
64.0,1,Starlink-1247,256.5600,269.8280,550.0,3,35
64.0,2,OneWeb-A4-12,300.0000,173.7600,1200.0,0,50
64.0,2,OneWeb-A4-12,300.0000,173.7600,1200.0,1,74
64.0,3,Telesat-LS7,320.2912,320.2912,1015.0,0,60
64.0,3,Telesat-LS7,320.2912,320.2912,1015.0,1,63
64.0,3,Telesat-LS7,320.2912,320.2912,1015.0,2,66
64.0,3,Telesat-LS7,320.2912,320.2912,1015.0,3,84
64.0,3,Telesat-LS7,320.2912,320.2912,1015.0,4,87
64.0,3,Telesat-LS7,320.2912,320.2912,1015.0,5,90
64.0,4,Kuiper-K3-552,-260.2400,329.9880,630.0,0,2
64.0,4,Kuiper-K3-552,-260.2400,329.9880,630.0,1,5
64.0,4,Kuiper-K3-552,-260.2400,329.9880,630.0,2,8
64.0,4,Kuiper-K3-552,-260.2400,329.9880,630.0,3,11
64.0,4,Kuiper-K3-552,-260.2400,329.9880,630.0,4,110
64.0,4,Kuiper-K3-552,-260.2400,329.9880,630.0,5,113
64.0,4,Kuiper-K3-552,-260.2400,329.9880,630.0,6,116
64.0,4,Kuiper-K3-552,-260.2400,329.9880,630.0,7,119
66.0,1,Starlink-1247,271.7400,270.5870,550.0,0,14
66.0,1,Starlink-1247,271.7400,270.5870,550.0,1,17
66.0,1,Starlink-1247,271.7400,270.5870,550.0,2,20
66.0,1,Starlink-1247,271.7400,270.5870,550.0,3,34
66.0,2,OneWeb-A4-12,300.0000,188.0400,1200.0,0,50
66.0,2,OneWeb-A4-12,300.0000,188.0400,1200.0,1,74
66.0,3,Telesat-LS7,330.6857,330.6857,1015.0,0,61
66.0,3,Telesat-LS7,330.6857,330.6857,1015.0,1,64
66.0,3,Telesat-LS7,330.6857,330.6857,1015.0,2,67
66.0,3,Telesat-LS7,330.6857,330.6857,1015.0,3,85
66.0,3,Telesat-LS7,330.6857,330.6857,1015.0,4,88
66.0,3,Telesat-LS7,330.6857,330.6857,1015.0,5,91
66.0,4,Kuiper-K3-552,-275.4600,329.2270,630.0,0,2
66.0,4,Kuiper-K3-552,-275.4600,329.2270,630.0,1,5
66.0,4,Kuiper-K3-552,-275.4600,329.2270,630.0,2,8
66.0,4,Kuiper-K3-552,-275.4600,329.2270,630.0,3,11
66.0,4,Kuiper-K3-552,-275.4600,329.2270,630.0,4,110
66.0,4,Kuiper-K3-552,-275.4600,329.2270,630.0,5,113
66.0,4,Kuiper-K3-552,-275.4600,329.2270,630.0,6,116
66.0,4,Kuiper-K3-552,-275.4600,329.2270,630.0,7,119
68.0,1,Starlink-1247,286.9200,271.3460,550.0,0,14
68.0,1,Starlink-1247,286.9200,271.3460,550.0,1,17
68.0,1,Starlink-1247,286.9200,271.3460,550.0,2,20
68.0,1,Starlink-1247,286.9200,271.3460,550.0,3,34
68.0,2,OneWeb-A4-12,300.0000,202.3200,1200.0,0,50
68.0,2,OneWeb-A4-12,300.0000,202.3200,1200.0,1,74
68.0,3,Telesat-LS7,341.0802,341.0802,1015.0,0,61
68.0,3,Telesat-LS7,341.0802,341.0802,1015.0,1,64
68.0,3,Telesat-LS7,341.0802,341.0802,1015.0,2,67
68.0,3,Telesat-LS7,341.0802,341.0802,1015.0,3,85
68.0,3,Telesat-LS7,341.0802,341.0802,1015.0,4,88
68.0,3,Telesat-LS7,341.0802,341.0802,1015.0,5,91
68.0,4,Kuiper-K3-552,-290.6800,328.4660,630.0,0,1
68.0,4,Kuiper-K3-552,-290.6800,328.4660,630.0,1,4
68.0,4,Kuiper-K3-552,-290.6800,328.4660,630.0,2,7
68.0,4,Kuiper-K3-552,-290.6800,328.4660,630.0,3,10
68.0,4,Kuiper-K3-552,-290.6800,328.4660,630.0,4,109
68.0,4,Kuiper-K3-552,-290.6800,328.4660,630.0,5,112
68.0,4,Kuiper-K3-552,-290.6800,328.4660,630.0,6,115
68.0,4,Kuiper-K3-552,-290.6800,328.4660,630.0,7,118
70.0,1,Starlink-1247,302.1000,272.1050,550.0,0,14
70.0,1,Starlink-1247,302.1000,272.1050,550.0,1,17
70.0,1,Starlink-1247,302.1000,272.1050,550.0,2,20
70.0,1,Starlink-1247,302.1000,272.1050,550.0,3,34
70.0,2,OneWeb-A4-12,300.0000,216.6000,1200.0,0,50
70.0,2,OneWeb-A4-12,300.0000,216.6000,1200.0,1,74
70.0,3,Telesat-LS7,351.4746,351.4746,1015.0,0,73
70.0,3,Telesat-LS7,351.4746,351.4746,1015.0,1,76
70.0,3,Telesat-LS7,351.4746,351.4746,1015.0,2,79
70.0,3,Telesat-LS7,351.4746,351.4746,1015.0,3,97
70.0,3,Telesat-LS7,351.4746,351.4746,1015.0,4,100
70.0,3,Telesat-LS7,351.4746,351.4746,1015.0,5,103
70.0,4,Kuiper-K3-552,-305.9000,327.7050,630.0,0,1
70.0,4,Kuiper-K3-552,-305.9000,327.7050,630.0,1,4
70.0,4,Kuiper-K3-552,-305.9000,327.7050,630.0,2,7
70.0,4,Kuiper-K3-552,-305.9000,327.7050,630.0,3,10
70.0,4,Kuiper-K3-552,-305.9000,327.7050,630.0,4,109
70.0,4,Kuiper-K3-552,-305.9000,327.7050,630.0,5,112
70.0,4,Kuiper-K3-552,-305.9000,327.7050,630.0,6,115
70.0,4,Kuiper-K3-552,-305.9000,327.7050,630.0,7,118
72.0,1,Starlink-1247,317.2800,272.8640,550.0,0,15
72.0,1,Starlink-1247,317.2800,272.8640,550.0,1,18
72.0,1,Starlink-1247,317.2800,272.8640,550.0,2,21
72.0,1,Starlink-1247,317.2800,272.8640,550.0,3,22
72.0,2,OneWeb-A4-12,300.0000,230.8800,1200.0,0,49
72.0,2,OneWeb-A4-12,300.0000,230.8800,1200.0,1,73
72.0,3,Telesat-LS7,361.8691,361.8691,1015.0,0,73
72.0,3,Telesat-LS7,361.8691,361.8691,1015.0,1,76
72.0,3,Telesat-LS7,361.8691,361.8691,1015.0,2,79
72.0,3,Telesat-LS7,361.8691,361.8691,1015.0,3,97
72.0,3,Telesat-LS7,361.8691,361.8691,1015.0,4,100
72.0,3,Telesat-LS7,361.8691,361.8691,1015.0,5,103
72.0,4,Kuiper-K3-552,-321.1200,326.9440,630.0,0,0
72.0,4,Kuiper-K3-552,-321.1200,326.9440,630.0,1,3
72.0,4,Kuiper-K3-552,-321.1200,326.9440,630.0,2,6
72.0,4,Kuiper-K3-552,-321.1200,326.9440,630.0,3,9
72.0,4,Kuiper-K3-552,-321.1200,326.9440,630.0,4,108
72.0,4,Kuiper-K3-552,-321.1200,326.9440,630.0,5,111
72.0,4,Kuiper-K3-552,-321.1200,326.9440,630.0,6,114
72.0,4,Kuiper-K3-552,-321.1200,326.9440,630.0,7,117
74.0,1,Starlink-1247,332.4600,273.6230,550.0,0,15
74.0,1,Starlink-1247,332.4600,273.6230,550.0,1,18
74.0,1,Starlink-1247,332.4600,273.6230,550.0,2,21
74.0,1,Starlink-1247,332.4600,273.6230,550.0,3,22
74.0,2,OneWeb-A4-12,300.0000,245.1600,1200.0,0,49
74.0,2,OneWeb-A4-12,300.0000,245.1600,1200.0,1,73
74.0,3,Telesat-LS7,372.2636,372.2636,1015.0,0,73
74.0,3,Telesat-LS7,372.2636,372.2636,1015.0,1,76
74.0,3,Telesat-LS7,372.2636,372.2636,1015.0,2,79
74.0,3,Telesat-LS7,372.2636,372.2636,1015.0,3,97
74.0,3,Telesat-LS7,372.2636,372.2636,1015.0,4,100
74.0,3,Telesat-LS7,372.2636,372.2636,1015.0,5,103
74.0,4,Kuiper-K3-552,-336.3400,326.1830,630.0,0,0
74.0,4,Kuiper-K3-552,-336.3400,326.1830,630.0,1,3
74.0,4,Kuiper-K3-552,-336.3400,326.1830,630.0,2,6
74.0,4,Kuiper-K3-552,-336.3400,326.1830,630.0,3,9
74.0,4,Kuiper-K3-552,-336.3400,326.1830,630.0,4,108
